customId,coverage,hasGlobalHighlights,detailId,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,feedLocked,isEditor,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.userCount,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.uniqueTournament.fieldTranslations.nameTranslation.ar,tournament.uniqueTournament.fieldTranslations.nameTranslation.hi,tournament.uniqueTournament.fieldTranslations.nameTranslation.bn,tournament.priority,tournament.id,season.name,season.year,season.editor,season.id,roundInfo.round,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.gender,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.national,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.alpha3,homeTeam.country.name,homeTeam.country.slug,homeTeam.entityType,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,homeTeam.fieldTranslations.nameTranslation.ar,homeTeam.fieldTranslations.nameTranslation.ru,homeTeam.fieldTranslations.nameTranslation.hi,homeTeam.fieldTranslations.nameTranslation.bn,homeTeam.fieldTranslations.shortNameTranslation.ar,homeTeam.fieldTranslations.shortNameTranslation.hi,homeTeam.fieldTranslations.shortNameTranslation.bn,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.gender,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.national,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.alpha3,awayTeam.country.name,awayTeam.country.slug,awayTeam.entityType,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,awayTeam.fieldTranslations.nameTranslation.ar,awayTeam.fieldTranslations.nameTranslation.ru,awayTeam.fieldTranslations.nameTranslation.hi,awayTeam.fieldTranslations.nameTranslation.bn,awayTeam.fieldTranslations.shortNameTranslation.ar,awayTeam.fieldTranslations.shortNameTranslation.hi,awayTeam.fieldTranslations.shortNameTranslation.bn,changes.changeTimestamp,winnerCode,hasEventPlayerStatistics,hasEventPlayerHeatMap,awayRedCards,tournament.category.country.alpha2,tournament.category.country.alpha3,tournament.category.country.name,tournament.category.country.slug,tournament.category.alpha2,tournament.uniqueTournament.primaryColorHex,tournament.uniqueTournament.secondaryColorHex,tournament.uniqueTournament.category.country.alpha2,tournament.uniqueTournament.category.country.alpha3,tournament.uniqueTournament.category.country.name,tournament.uniqueTournament.category.country.slug,tournament.uniqueTournament.category.alpha2,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,homeRedCards,lastPeriod,time.initial,time.max,time.extra,statusTime.prefix,statusTime.initial,statusTime.max,statusTime.timestamp,statusTime.extra,season.seasonCoverageInfo.editorCoverageLevel,roundInfo.name,roundInfo.cupRoundType,homeScore.extra1,homeScore.extra2,homeScore.overtime,awayScore.extra1,awayScore.extra2,awayScore.overtime,tournament.fieldTranslations.nameTranslation.ar,tournament.fieldTranslations.nameTranslation.hi,tournament.fieldTranslations.nameTranslation.bn
Vrbshmb,,True,,False,13352895,1738078200,ael-limassol-omonia-nicosia,False,True,False,Cyprus Cup,cyprus-cup,Cyprus,cyprus,Football,football,1,102,cyprus,Cyprus Cup,cyprus-cup,Cyprus,cyprus,Football,football,1,102,cyprus,4380,False,315,False,True,,,,0,838,Cyprus Cup 24/25,24/25,False,66778,27.0,100,Ended,finished,Omonia Nicosia,omonia-nicosia,Omonia,M,Football,football,1,42911,OMO,False,False,0,3395,CY,CYP,Cyprus,cyprus,team,[],#374df5,#374df5,#ffffff,أومونيا نيقوسيا,ФК Омония Никосия,ओमोनिया निकोसिया,ওমোনিয়া নিকোসিয়া,أومونيا,ओमोनिया,ওমোনিয়া,AEL Limassol,ael-limassol,AEL,M,Football,football,1,12494,LIM,,True,0,3407,CY,CYP,Cyprus,cyprus,team,[],#374df5,#374df5,#ffffff,إيل ليماسول,АЕЛ Лимасол,एईएल लिमासोल,এইএল লিমাসল,إيل,एईएल,এইএল,1738092053,1.0,,,,CY,CYP,Cyprus,cyprus,CY,,,CY,CYP,Cyprus,cyprus,CY,4.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,,,1738090469.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.injuryTime1', 'time.injuryTime2']",,,,,,,,,,,,Quarterfinals,4.0,,,,,,,,,
etwsftb,,False,,True,13315942,1738170900,enosis-neon-paralimniou-aek-larnaca,False,True,True,Cyprus Cup,cyprus-cup,Cyprus,cyprus,Football,football,1,102,cyprus,Cyprus Cup,cyprus-cup,Cyprus,cyprus,Football,football,1,102,cyprus,4380,True,315,False,False,,,,0,838,Cyprus Cup 24/25,24/25,False,66778,27.0,0,Not started,notstarted,Enosis Neon Paralimniou,enosis-neon-paralimniou,E.N. Paralimniou,M,Football,football,1,3502,ENP,,True,0,3405,CY,CYP,Cyprus,cyprus,team,[],#374df5,#374df5,#ffffff,,Эносис Неон Паралимни,,,,,,AEK Larnaca,aek-larnaca,AEK,M,Football,football,1,29743,AEK,False,True,0,3404,CY,CYP,Cyprus,cyprus,team,[],#374df5,#374df5,#ffffff,إيك لارنكا,АЕК Ларнака,एईके लारनाका,এইকে লারনাকা,إيك,एईके,এইকে,0,,,,,CY,CYP,Cyprus,cyprus,CY,,,CY,CYP,Cyprus,cyprus,CY,,,,,,,,,,,,,,,,,,,,,,,,,,Quarterfinals,4.0,,,,,,,,,
ctbsddb,,False,,True,13315941,1738180800,anorthosis-famagusta-apollon-limassol,False,False,True,Cyprus Cup,cyprus-cup,Cyprus,cyprus,Football,football,1,102,cyprus,Cyprus Cup,cyprus-cup,Cyprus,cyprus,Football,football,1,102,cyprus,4380,False,315,False,True,,,,0,838,Cyprus Cup 24/25,24/25,True,66778,27.0,0,Not started,notstarted,Anorthosis Famagusta,anorthosis-famagusta,Anorthosis,M,Football,football,1,14671,ANO,False,False,0,3403,CY,CYP,Cyprus,cyprus,team,[],#374df5,#374df5,#ffffff,أنورثوسيس فاماغوستا,Анортосис Фамагуста,अनोर्थोसिस फमागुस्ता,অনর্থোসিস ফামাগুস্তা,أنورثوسيس,अनोर्थोसिस,অনর্থোসিস,Apollon Limassol,apollon-limassol,Apollon,M,Football,football,1,17928,APO,True,True,0,3402,CY,CYP,Cyprus,cyprus,team,[],#374df5,#374df5,#ffffff,أبولون ليماسول,Аполлон Лимасол,अपोलोन लिमासोल,অ্যাপোলন লিমাসল,أبولون,अपोलोन,অ্যাপোলন,0,,,,,CY,CYP,Cyprus,cyprus,CY,,,CY,CYP,Cyprus,cyprus,CY,,,,,,,,,,,,,,,,,,,,,,,,,,Quarterfinals,4.0,,,,,,,,,
YXscyEc,,True,,True,13250888,1738143000,banik-ostrava-as-trencin,True,True,True,"Winter League, Group C",winter-league-group-c,Czech Republic,czech-republic,Football,football,1,18,czech-republic,Winter League,winter-league,Czech Republic,czech-republic,Football,football,1,18,czech-republic,444,False,1224,True,False,,,,0,24185,Winter League 2025,2025,True,70056,3.0,100,Ended,finished,Baník Ostrava B,banik-ostrava-b,Baník Ostrava B,M,Football,football,1,1909,BAN,True,False,0,323652,CZ,CZE,Czechia,czechia,team,[],#374df5,#374df5,#ffffff,,,,,,,,AS Trenčín,as-trencin,Trenčín,M,Football,football,1,3912,TRE,True,False,0,2398,SK,SVK,Slovakia,slovakia,team,[],#374df5,#374df5,#ffffff,إيه إس ترنسين,АС Тренчин,,,,,,1738158544,3.0,,,,CZ,CZE,Czechia,czechia,CZ,,,CZ,CZE,Czechia,czechia,CZ,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,,,1738155840.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime']",,,,,,,,,,,,,,,,,,,,,,
Cnsbc,,False,,False,13364529,1738089900,hartlepool-united-barnet,True,True,False,National League,national-league,England,england,Football,football,1,1,england,National League,national-league,England,england,Football,football,1,1,england,9828,,173,True,True,,,,0,72,National League 24/25,24/25,False,63807,26.0,100,Ended,finished,Barnet,barnet,Barnet,M,Football,football,1,9411,BAR,,False,0,77,EN,ENG,England,england,team,[],#374df5,#374df5,#ffffff,,ФК Барнет,,,,,,Hartlepool United,hartlepool-united,Hartlepool,M,Football,football,1,3120,HAR,,False,0,101,EN,ENG,England,england,team,[],#374df5,#374df5,#ffffff,,Хартлпул Юнайтед,,,,,,1738100339,1.0,,,,EN,ENG,England,england,EN,,,EN,ENG,England,england,EN,2.0,3.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,,,1738097220.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime']",,,,,,,,,,,,,,,,,,,,,,
dcszp,,False,,False,13332033,1738101600,boston-united-rochdale,True,False,False,National League,national-league,England,england,Football,football,1,1,england,National League,national-league,England,england,Football,football,1,1,england,9828,,173,False,False,,,,0,72,National League 24/25,24/25,False,63807,23.0,60,Postponed,postponed,Rochdale,rochdale,Rochdale,M,Football,football,1,3533,ROC,,False,0,103,EN,ENG,England,england,team,[],#374df5,#374df5,#ffffff,,Рочдейл,,,,,,Boston United,boston-united,Boston,M,Football,football,1,2379,BOS,,True,0,124,EN,ENG,England,england,team,[],#374df5,#374df5,#ffffff,,ФК Бостон Юнайтед,,,,,,1738089623,,,,,EN,ENG,England,england,EN,,,EN,ENG,England,england,EN,,,,,,,,,,,,,,"['status.code', 'status.description', 'status.type']",,,,,,,,,,,,,,,,,,,,,,
WbsOzp,,True,,True,12526242,1738088100,afc-fylde-southend-united,True,False,True,National League,national-league,England,england,Football,football,1,1,england,National League,national-league,England,england,Football,football,1,1,england,9828,,173,True,False,,,,0,72,National League 24/25,24/25,False,63807,30.0,100,Ended,finished,Southend United,southend-united,Southend Utd,M,Football,football,1,3909,SOU,,False,0,99,EN,ENG,England,england,team,[],#374df5,#374df5,#ffffff,ساوثيند يونايتد,Саутенд Юнайтед,,,,,,AFC Fylde,afc-fylde,Fylde,M,Football,football,1,3920,FYL,,False,0,38739,EN,ENG,England,england,team,[],#374df5,#374df5,#ffffff,أفك فيلد,АФК Файлд,,,,,,1738100344,1.0,,,,EN,ENG,England,england,EN,,,EN,ENG,England,england,EN,3.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,,,1738097280.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime']",,,,,,,,,,,,,,,,,,,,,,
ohasCkw,,True,,True,13197985,1738088100,viktoria-berlin-greifswalder-fc,False,False,True,Regionalliga Northeast,regionalliga-northeast,Germany Amateur,germany-amateur,Football,football,1,122,germany,Regionalliga Nordost,regionalliga-nordost,Germany Amateur,germany-amateur,Football,football,1,122,germany,1954,,1083,True,False,,,,0,21301,Regionalliga Northeast 24/25,24/25,True,63556,16.0,100,Ended,finished,Greifswalder FC,greifswalder-fc,Greifswald,M,Football,football,1,2061,GRE,False,True,0,7864,DE,DEU,Germany,germany,team,[],#374df5,#374df5,#ffffff,,,,,,,,Viktoria Berlin,viktoria-berlin,Viktoria Berlin,M,Football,football,1,2609,VBE,,False,0,53027,DE,DEU,Germany,germany,team,[],#374df5,#374df5,#ffffff,,,,,,,,1738090638,1.0,,,,DE,DEU,Germany,germany,DE,,,DE,DEU,Germany,germany,DE,5.0,4.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0,1.0,,,1738090636.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1.0,,,,,,,,,,5.0,,,,,,,,,,,
Hfbsucb,,False,,False,13251404,1738089000,vfc-plauen-hallescher-fc,True,True,True,Regionalliga Northeast,regionalliga-northeast,Germany Amateur,germany-amateur,Football,football,1,122,germany,Regionalliga Nordost,regionalliga-nordost,Germany Amateur,germany-amateur,Football,football,1,122,germany,1954,,1083,False,True,,,,0,21301,Regionalliga Northeast 24/25,24/25,False,63556,19.0,100,Ended,finished,VFC Plauen,vfc-plauen,Plauen,M,Football,football,1,1218,PLA,,False,0,2619,DE,DEU,Germany,germany,team,[],#374df5,#374df5,#ffffff,في إف سي بلاوين,ВФК Плауэн,,,,,,Hallescher FC,hallescher-fc,Halle,M,Football,football,1,4152,HFC,False,True,0,2582,DE,DEU,Germany,germany,team,[],#374df5,#374df5,#ffffff,هاليسكر إف سي,Халлешер,,,,,,1738094688,2.0,,,,DE,DEU,Germany,germany,DE,,,DE,DEU,Germany,germany,DE,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,0.0,3.0,,,1738094686.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",,,,,,,,,,,5.0,,,,,,,,,,,
APcsSppb,,True,,False,13322990,1738193400,antigua-gfc-csd-municipal,True,False,True,"Liga Guate Banrural, Clausura",liga-guate-banrural-clausura,Guatemala,guatemala,Football,football,1,365,guatemala,"Liga Guate Banrural, Clausura",liga-guate-banrural-clausura,Guatemala,guatemala,Football,football,1,365,guatemala,1642,,11615,True,True,,,,0,16684,Liga Nacional. Clausura 2025,2025,False,69800,4.0,0,Not started,notstarted,Antigua GFC,antigua-gfc,Antigua,M,Football,football,1,4446,ATG,,False,0,163296,GT,GTM,Guatemala,guatemala,team,[],#374df5,#374df5,#ffffff,آنتيجا,Антигуа ГФК,,,,,,CSD Municipal,csd-municipal,Municipal,M,Football,football,1,6743,MUN,,False,0,7025,GT,GTM,Guatemala,guatemala,team,[],#374df5,#374df5,#ffffff,سي إس دي مونيسيبال,КСД Мунисипаль,,,,,,0,,,,,GT,GTM,Guatemala,guatemala,GT,,,GT,GTM,Guatemala,guatemala,GT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BPcsFld,,True,,False,13322997,1738206900,deportivo-malacateco-csd-xelaju-mc,True,False,False,"Liga Guate Banrural, Clausura",liga-guate-banrural-clausura,Guatemala,guatemala,Football,football,1,365,guatemala,"Liga Guate Banrural, Clausura",liga-guate-banrural-clausura,Guatemala,guatemala,Football,football,1,365,guatemala,1642,,11615,True,False,,,,0,16684,Liga Nacional. Clausura 2025,2025,True,69800,4.0,0,Not started,notstarted,Deportivo Malacateco,deportivo-malacateco,Malacateco,M,Football,football,1,1752,MAL,,True,0,7730,GT,GTM,Guatemala,guatemala,team,[],#374df5,#374df5,#ffffff,,Малакатеко,,,,,,CSD Xelajú MC,csd-xelaju-mc,Xelajú MC,M,Football,football,1,4138,WEL,,True,0,7026,GT,GTM,Guatemala,guatemala,team,[],#374df5,#374df5,#ffffff,,КСД Кселау МК,,,,,,0,,,,,GT,GTM,Guatemala,guatemala,GT,,,GT,GTM,Guatemala,guatemala,GT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zPcszPc,,False,,False,13322987,1738204200,comunicaciones-fc-cd-marquense,True,False,False,"Liga Guate Banrural, Clausura",liga-guate-banrural-clausura,Guatemala,guatemala,Football,football,1,365,guatemala,"Liga Guate Banrural, Clausura",liga-guate-banrural-clausura,Guatemala,guatemala,Football,football,1,365,guatemala,1642,,11615,False,False,,,,0,16684,Liga Nacional. Clausura 2025,2025,True,69800,4.0,0,Not started,notstarted,Comunicaciones FC,comunicaciones-fc,Comunicaciones,M,Football,football,1,8668,COM,,False,0,7024,GT,GTM,Guatemala,guatemala,team,[],#374df5,#374df5,#ffffff,Comunicaciones FC Guatemala City,Комуникасионес,,,,,,CD Marquense,cd-marquense,Marquense,M,Football,football,1,1081,MAR,,True,0,7019,GT,GTM,Guatemala,guatemala,team,[],#374df5,#374df5,#ffffff,سي دي ماركينس,КД Маркуэнсе,,,,,,0,,,,,GT,GTM,Guatemala,guatemala,GT,,,GT,GTM,Guatemala,guatemala,GT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YdfksLTXd,,True,,True,13148081,1738053000,inter-kashi-fc-rajasthan-united-fc,False,True,False,I-League,i-league,India,india,Football,football,1,352,india,I-League,i-league,India,india,Football,football,1,352,india,3299,,848,True,False,,,,0,4052,I-League 24/25,24/25,False,68433,11.0,100,Ended,finished,Rajasthan United FC,rajasthan-united-fc,Rajasthan United FC,M,Football,football,1,2802,RAJ,True,False,0,387698,IN,IND,India,india,team,[],#374df5,#374df5,#ffffff,,,,,,,,Inter Kashi FC,inter-kashi-fc,Inter Kashi FC,M,Football,football,1,3166,INT,,False,0,494686,IN,IND,India,india,team,[],#374df5,#374df5,#ffffff,,,,,,,,1738065445,3.0,,,,IN,IND,India,india,IN,,,IN,IND,India,india,IN,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1738062300.0,"['status.code', 'status.description', 'status.type']",,,,,,,,,,,1.0,,,,,,,,,,,
rJnsraAc,,True,,False,13148082,1738150200,delhi-fc-dempo-sc,False,False,True,I-League,i-league,India,india,Football,football,1,352,india,I-League,i-league,India,india,Football,football,1,352,india,3299,,848,False,True,,,,0,4052,I-League 24/25,24/25,True,68433,11.0,100,Ended,finished,Dempo SC,dempo-sc,Dempo,M,Football,football,1,1202,DEM,,True,0,34217,IN,IND,India,india,team,[],#374df5,#374df5,#ffffff,إس سي ديمبو,Демпо СК,,,,,,Delhi FC,delhi-fc,Delhi FC,M,Football,football,1,3427,DEL,True,False,0,313117,IN,IND,India,india,team,[],#374df5,#374df5,#ffffff,,,,,,,,1738152292,1.0,,,,IN,IND,India,india,IN,,,IN,IND,India,india,IN,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,,,1738149180.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime']",,,,,,,,,,,1.0,,,,,,,,,,,
JLecsQDFd,,False,,True,13148083,1738157400,sc-bengaluru-gokulam-kerala-fc,True,True,False,I-League,i-league,India,india,Football,football,1,352,india,I-League,i-league,India,india,Football,football,1,352,india,3299,,848,False,False,,,,0,4052,I-League 24/25,24/25,False,68433,11.0,7,2nd half,inprogress,Gokulam Kerala FC,gokulam-kerala-fc,Gokulam,M,Football,football,1,5008,GOK,,False,0,271834,IN,IND,India,india,team,[],#374df5,#374df5,#ffffff,جوكولام كيرلا إف سي,Гокулам Керала,,,,,,SC Bengaluru,sc-bengaluru,Bengaluru,M,Football,football,1,2462,SBE,False,False,0,451441,IN,IND,India,india,team,[],#374df5,#374df5,#ffffff,,,,,,,,1738161854,,,,,IN,IND,India,india,IN,,,IN,IND,India,india,IN,2.0,1.0,2.0,,,1.0,0.0,1.0,,,4.0,,1738161353.0,['cardsCode'],,period2,2700.0,5400.0,540.0,,2700.0,5400.0,1738161353.0,540.0,1.0,,,,,,,,,,,
DbqsAbKb,,True,,False,13148084,1738228500,real-kashmir-churchill-brothers-sc,False,False,False,I-League,i-league,India,india,Football,football,1,352,india,I-League,i-league,India,india,Football,football,1,352,india,3299,,848,False,False,,,,0,4052,I-League 24/25,24/25,False,68433,11.0,0,Not started,notstarted,Churchill Brothers SC,churchill-brothers-sc,Churchill Brothers,M,Football,football,1,2893,CHB,,False,0,40078,IN,IND,India,india,team,[],#374df5,#374df5,#ffffff,تشرشل برادرز إس سي,Чурчилль Браферс СК,,,,,,Real Kashmir,real-kashmir,Real Kashmir,M,Football,football,1,3101,REAL,,False,0,245075,IN,IND,India,india,team,[],#374df5,#374df5,#ffffff,,Реал Кашмир,,,,,,0,,,,,IN,IND,India,india,IN,,,IN,IND,India,india,IN,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
ZQAsVYAb,,False,,True,12657442,1738056600,borneo-fc-samarinda-bali-united-fc,False,True,True,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,Indonesia Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,20618,,1015,False,False,,,,0,4113,Liga 1 24/25,24/25,True,65049,20.0,100,Ended,finished,Bali United FC,bali-united-fc,Bali Utd,M,Football,football,1,13030,BAU,False,True,0,64299,ID,IDN,Indonesia,indonesia,team,[],#374df5,#374df5,#ffffff,بالي يونايتد,Бали Юнайтед,,,,,,Borneo FC Samarinda,borneo-fc-samarinda,Borneo,M,Football,football,1,12137,SAM,False,True,0,189945,ID,IDN,Indonesia,indonesia,team,[],#374df5,#374df5,#ffffff,,Пусамания Борнео,,,,,,1738072588,1.0,True,False,1.0,ID,IDN,Indonesia,indonesia,ID,,,ID,IDN,Indonesia,indonesia,ID,4.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,3.0,2.0,,,1738069380.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",,,,,,,,,,,,,,,,,,,,,,
JdcnEfc,,False,,False,13296798,1738088100,portadown-fc-larne-fc,True,False,True,Premiership,premiership,Northern Ireland,northern-ireland,Football,football,1,130,northern-ireland,NIFL Premiership,premiership,Northern Ireland,northern-ireland,Football,football,1,130,northern-ireland,4544,,200,False,False,,,,0,883,Premiership 24/25,24/25,False,62405,4.0,60,Postponed,postponed,Larne FC,larne-fc,Larne FC,M,Football,football,1,14716,LAM,False,True,0,5184,NX,NIR,Northern Ireland,northern-ireland,team,[],#374df5,#374df5,#ffffff,لارن إف سي,Ларн,लार्ने एफसी,লার্ন এফসি,لارن إف سي,लार्ने एफसी,লার্ন এফসি,Portadown FC,portadown-fc,Portadown,M,Football,football,1,2149,POR,,True,0,5279,NX,NIR,Northern Ireland,northern-ireland,team,[],#374df5,#374df5,#ffffff,بورتادوون إف سي,ФК Портадаун,,,,,,1737361556,,,,,NX,NIR,Northern Ireland,northern-ireland,NX,,,NX,NIR,Northern Ireland,northern-ireland,NX,,,,,,,,,,,,,,"['status.code', 'status.description', 'status.type']",,,,,,,,,,,,,,,,,,,,,,
Fdctxfc,,False,,True,13296799,1738091700,linfield-fc-crusaders-fc,False,True,False,Premiership,premiership,Northern Ireland,northern-ireland,Football,football,1,130,northern-ireland,NIFL Premiership,premiership,Northern Ireland,northern-ireland,Football,football,1,130,northern-ireland,4544,,200,False,False,,,,0,883,Premiership 24/25,24/25,True,62405,6.0,100,Ended,finished,Linfield FC,linfield-fc,Linfield,M,Football,football,1,18300,LIN,,True,0,5272,NX,NIR,Northern Ireland,northern-ireland,team,[],#374df5,#374df5,#ffffff,نادي لينفيلد,Линфилд,लिनफ़ील्ड एफसी,লিনফিল্ড এফসি,لينفيلد,लिनफ़ील्ड,লিনফিল্ড,Crusaders FC,crusaders-fc,Crusaders ,M,Football,football,1,5974,CRU,,True,0,5180,NX,NIR,Northern Ireland,northern-ireland,team,[],#374df5,#374df5,#ffffff,نادي كروسايدرز,Крусейдерс,क्रूसेडर्स एफसी,ক্রুসেডার এফসি,كروسايدرز,क्रूसेडर्स,ক্রুসেডার,1738100289,1.0,,,,NX,NIR,Northern Ireland,northern-ireland,NX,,,NX,NIR,Northern Ireland,northern-ireland,NX,3.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,5.0,1738100285.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1.0,,,,,,,,,,,,,,,,,,,,,
xUpsBiCc,,False,1.0,True,13332959,1738101600,club-atletico-tembetary-sportivo-trinidense,False,True,False,"División de Honor, Apertura",division-de-honor-apertura,Paraguay,paraguay,Football,football,1,280,paraguay,"Primera División, Apertura",primera-division-apertura,Paraguay,paraguay,Football,football,1,280,paraguay,7983,True,11540,True,True,,,,0,3133,"Division de Honor, Apertura 2025",2025,True,69799,2.0,100,Ended,finished,Club Atlético Tembetary,club-atletico-tembetary,Tembetary,M,Football,football,1,1862,TEM,,True,0,318176,PY,PRY,Paraguay,paraguay,team,[],#374df5,#374df5,#ffffff,,,,,,,,Sportivo Trinidense,sportivo-trinidense,Trinidense,M,Football,football,1,7556,TRI,,False,0,39722,PY,PRY,Paraguay,paraguay,team,[],#374df5,#374df5,#ffffff,سبورتايفو تراينايدينسي,Спортиво Триниденсе,,,,,,1738105341,3.0,True,True,1.0,PY,PRY,Paraguay,paraguay,PY,,,PY,PRY,Paraguay,paraguay,PY,3.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,0.0,0.0,1738101915.0,"['time.injuryTime2', 'status.code', 'status.description', 'status.type']",,,,,,,,,,,,,,,,,,,,,,
RuusVbrc,,False,1.0,True,13332949,1738101600,recoleta-fc-cs-2-de-mayo,False,True,True,"División de Honor, Apertura",division-de-honor-apertura,Paraguay,paraguay,Football,football,1,280,paraguay,"Primera División, Apertura",primera-division-apertura,Paraguay,paraguay,Football,football,1,280,paraguay,7983,False,11540,False,True,,,,0,3133,"Division de Honor, Apertura 2025",2025,False,69799,2.0,100,Ended,finished,Recoleta FC,deportivo-recoleta,Recoleta,M,Football,football,1,1718,REC,False,False,0,292595,PY,PRY,Paraguay,paraguay,team,[],#374df5,#374df5,#ffffff,,,,,,,,CS 2 de Mayo,cs-2-de-mayo,2 de Mayo,M,Football,football,1,6170,MAY,,False,0,5992,PY,PRY,Paraguay,paraguay,team,[],#374df5,#374df5,#ffffff,,,,,,,,1738113778,2.0,False,True,,PY,PRY,Paraguay,paraguay,PY,,,PY,PRY,Paraguay,paraguay,PY,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,3.0,2.0,4.0,3.0,1738110873.0,"['time.injuryTime2', 'status.code', 'status.description', 'status.type']",,,,,,,,,,,,,,,,,,,,,,
WucsYuc,,False,1.0,False,13332955,1738176300,sportivo-luqueno-cerro-porteno,False,True,True,"División de Honor, Apertura",division-de-honor-apertura,Paraguay,paraguay,Football,football,1,280,paraguay,"Primera División, Apertura",primera-division-apertura,Paraguay,paraguay,Football,football,1,280,paraguay,7983,False,11540,True,False,,,,0,3133,"Division de Honor, Apertura 2025",2025,True,69799,2.0,0,Not started,notstarted,Sportivo Luqueño,sportivo-luqueno,Sportivo Luqueño,M,Football,football,1,8548,LUQ,True,False,0,5998,PY,PRY,Paraguay,paraguay,team,[],#374df5,#374df5,#ffffff,,Спортиво Лукеньо,,,,,,Cerro Porteño,cerro-porteno,Cerro Porteño,M,Football,football,1,40260,CPO,False,False,0,5991,PY,PRY,Paraguay,paraguay,team,[],#374df5,#374df5,#ffffff,,Серро Портеньо,,,,,,0,,,,,PY,PRY,Paraguay,paraguay,PY,,,PY,PRY,Paraguay,paraguay,PY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
