league,year,split,patch,side,position,golddiffat25,xpdiffat25,csdiffat25,kills,assists,deaths,opp_killsat25,opp_assistsat25,opp_deathsat25
9,2025,2,15.02,0,1,0.0,0.0,0.0,1,14,0,0.0,0.0,0.0
13,2025,5,15.01,0,3,159.0,289.0,3.0,0,11,3,0.0,0.0,0.0
2,2025,0,15.01,0,5,748.0,902.0,11.0,1,4,1,0.0,0.0,0.0
13,2025,5,15.01,0,2,286.0,504.0,17.0,0,6,6,0.0,0.0,0.0
2,2025,0,15.01,0,3,-2269.0,-2167.0,-15.0,1,4,5,0.0,0.0,0.0
13,2025,5,15.01,1,1,733.0,1632.0,7.0,5,4,5,0.0,0.0,0.0
10,2025,4,15.01,1,4,0.0,0.0,0.0,20,51,17,0.0,0.0,0.0
16,2025,5,15.02,1,2,-1493.0,-2400.0,-17.0,2,4,6,0.0,0.0,0.0
9,2025,2,15.02,0,1,-239.0,-2087.0,-33.0,3,2,5,0.0,0.0,0.0
15,2025,5,15.02,1,4,-3152.0,-1636.0,-50.0,10,18,24,0.0,0.0,0.0
2,2025,0,15.01,1,0,467.0,-497.0,-16.0,1,8,4,0.0,0.0,0.0
2,2025,0,15.01,1,1,130.0,1120.0,35.0,5,3,4,0.0,0.0,0.0
9,2025,2,15.02,1,1,-1666.0,-502.0,-9.0,2,13,5,0.0,0.0,0.0
9,2025,2,15.02,0,2,-325.0,1394.0,3.0,5,12,1,0.0,0.0,0.0
3,2025,3,15.01,1,5,1593.0,2228.0,38.0,0,6,1,0.0,0.0,0.0
9,2025,2,15.02,0,4,0.0,0.0,0.0,1,2,20,0.0,0.0,0.0
15,2025,5,15.01,1,1,2536.0,3769.0,68.0,7,12,0,0.0,0.0,0.0
8,2025,5,15.01,1,2,1552.0,1934.0,3.0,3,5,2,0.0,0.0,0.0
5,2025,5,15.01,0,4,4570.0,2144.0,60.0,11,22,2,0.0,0.0,0.0
10,2025,4,15.02,1,1,0.0,0.0,0.0,1,4,5,0.0,0.0,0.0
10,2025,4,15.02,1,3,0.0,0.0,0.0,2,11,4,0.0,0.0,0.0
3,2025,3,15.01,0,0,235.0,-1474.0,-1.0,2,1,1,0.0,0.0,0.0
2,2025,0,15.01,0,0,-615.0,-1490.0,-12.0,4,7,2,0.0,0.0,0.0
5,2025,5,15.01,0,3,177.0,-447.0,8.0,0,1,2,0.0,0.0,0.0
9,2025,2,15.02,0,3,0.0,0.0,0.0,2,8,2,0.0,0.0,0.0
10,2025,4,15.01,1,1,0.0,0.0,0.0,4,8,2,0.0,0.0,0.0
3,2025,3,15.01,0,5,1879.0,3778.0,45.0,5,13,5,0.0,0.0,0.0
2,2025,0,15.01,1,2,96.0,2080.0,32.0,1,7,3,0.0,0.0,0.0
16,2025,5,15.02,1,4,12808.0,8710.0,43.0,22,56,4,0.0,0.0,0.0
10,2025,4,15.01,1,0,0.0,0.0,0.0,1,6,4,0.0,0.0,0.0
2,2025,0,15.01,1,0,2621.0,3345.0,34.0,7,12,0,0.0,0.0,0.0
9,2025,2,15.02,1,4,4240.0,6246.0,-22.0,31,70,7,0.0,0.0,0.0
13,2025,5,15.01,0,4,2562.0,1202.0,59.0,15,40,6,0.0,0.0,0.0
4,2025,4,15.01,1,0,3727.0,1919.0,31.0,5,8,4,0.0,0.0,0.0
4,2025,4,15.01,0,3,0.0,0.0,0.0,3,1,5,0.0,0.0,0.0
4,2025,4,15.01,1,5,-1385.0,-383.0,-35.0,1,2,2,0.0,0.0,0.0
17,2025,5,15.01,1,5,-833.0,-66.0,-7.0,1,2,2,0.0,0.0,0.0
1,2025,6,15.01,1,5,958.0,1563.0,24.0,0,5,2,0.0,0.0,0.0
2,2025,0,15.01,0,0,-3398.0,-543.0,-45.0,1,0,3,0.0,0.0,0.0
4,2025,4,15.01,1,1,0.0,0.0,0.0,6,9,0,0.0,0.0,0.0
6,2025,1,15.01,0,1,-645.0,-916.0,-15.0,1,9,4,0.0,0.0,0.0
14,2025,5,15.01,0,5,1462.0,815.0,2.0,7,10,2,0.0,0.0,0.0
3,2025,3,15.01,1,2,-1312.0,-2182.0,-24.0,5,6,3,0.0,0.0,0.0
14,2025,5,15.01,1,5,-1.0,531.0,2.0,1,4,0,0.0,0.0,0.0
9,2025,2,15.02,0,4,-1446.0,522.0,-63.0,23,50,22,0.0,0.0,0.0
2,2025,0,15.01,0,5,-1720.0,-1977.0,-41.0,1,3,6,0.0,0.0,0.0
2,2025,0,15.01,0,3,-514.0,110.0,3.0,0,8,6,0.0,0.0,0.0
17,2025,5,15.01,1,1,439.0,1144.0,37.0,2,5,4,0.0,0.0,0.0
14,2025,5,15.01,1,1,2437.0,3765.0,82.0,3,9,3,0.0,0.0,0.0
0,2025,5,15.01,1,0,0.0,0.0,0.0,5,3,0,0.0,0.0,0.0
2,2025,0,15.01,1,1,-727.0,677.0,10.0,1,9,8,0.0,0.0,0.0
10,2025,4,15.01,0,5,0.0,0.0,0.0,3,9,2,0.0,0.0,0.0
2,2025,0,15.01,0,0,-468.0,-381.0,-48.0,6,8,5,0.0,0.0,0.0
2,2025,0,15.01,1,1,-304.0,270.0,18.0,0,1,3,0.0,0.0,0.0
9,2025,2,15.02,0,5,1812.0,1650.0,21.0,5,7,1,0.0,0.0,0.0
14,2025,5,15.01,0,4,12925.0,7126.0,89.0,24,62,7,0.0,0.0,0.0
5,2025,5,15.02,0,0,657.0,1270.0,-6.0,5,3,4,0.0,0.0,0.0
10,2025,4,15.02,1,0,0.0,0.0,0.0,6,10,1,0.0,0.0,0.0
3,2025,3,15.01,1,4,5114.0,5299.0,70.0,11,33,7,4.0,12.0,5.0
9,2025,2,15.02,0,1,3715.0,2963.0,61.0,7,10,0,0.0,0.0,0.0
13,2025,5,15.01,0,4,3434.0,-442.0,-13.0,23,59,20,0.0,0.0,0.0
3,2025,3,15.01,1,3,1829.0,-1278.0,28.0,1,9,2,0.0,0.0,0.0
3,2025,3,15.01,1,2,-662.0,-547.0,-17.0,1,9,4,0.0,0.0,0.0
3,2025,3,15.01,1,1,118.0,-321.0,-32.0,4,10,0,0.0,0.0,0.0
4,2025,4,15.02,0,3,-1264.0,-253.0,-4.0,1,8,6,0.0,0.0,0.0
9,2025,2,15.02,1,2,954.0,941.0,7.0,5,12,2,0.0,0.0,0.0
13,2025,5,15.01,1,4,2883.0,3861.0,-28.0,23,56,8,7.0,15.0,16.0
17,2025,5,15.02,0,5,1884.0,1695.0,-8.0,2,12,0,0.0,0.0,0.0
5,2025,5,15.02,0,3,245.0,-534.0,4.0,0,6,5,0.0,0.0,0.0
5,2025,5,15.01,1,3,-578.0,-424.0,-1.0,1,1,6,0.0,0.0,0.0
15,2025,5,15.02,1,3,45.0,403.0,3.0,0,11,2,0.0,0.0,0.0
13,2025,5,15.01,1,2,-1977.0,311.0,-12.0,2,3,3,0.0,0.0,0.0
12,2025,4,15.02,0,3,-1273.0,-664.0,5.0,0,3,6,0.0,0.0,0.0
13,2025,5,15.01,0,4,-3521.0,-5162.0,-49.0,22,64,22,0.0,0.0,0.0
13,2025,5,15.01,0,4,0.0,0.0,0.0,13,22,3,0.0,0.0,0.0
4,2025,4,15.02,0,4,-10859.0,-10930.0,-137.0,10,23,22,0.0,0.0,0.0
6,2025,1,15.01,1,0,1994.0,1764.0,28.0,12,9,3,0.0,0.0,0.0
7,2025,5,15.01,1,4,0.0,0.0,0.0,5,12,19,0.0,0.0,0.0
9,2025,2,15.02,0,3,401.0,-261.0,0.0,2,12,5,0.0,0.0,0.0
16,2025,5,15.02,1,1,-4199.0,-2312.0,-56.0,4,4,5,0.0,0.0,0.0
2,2025,0,15.01,1,2,925.0,771.0,5.0,2,10,2,0.0,0.0,0.0
5,2025,5,15.01,1,4,-2559.0,-3196.0,16.0,6,21,19,0.0,0.0,0.0
9,2025,2,15.02,1,4,1566.0,-707.0,5.0,25,43,31,0.0,0.0,0.0
4,2025,4,15.01,1,1,3015.0,4629.0,68.0,7,10,2,0.0,0.0,0.0
8,2025,5,15.01,0,2,547.0,-1497.0,12.0,4,9,7,0.0,0.0,0.0
13,2025,5,15.01,0,0,988.0,628.0,-13.0,2,9,3,0.0,0.0,0.0
3,2025,3,15.01,1,0,-1298.0,386.0,-16.0,2,9,1,0.0,0.0,0.0
1,2025,6,15.02,1,3,-354.0,602.0,5.0,1,6,6,0.0,0.0,0.0
3,2025,3,15.01,0,0,569.0,294.0,-14.0,11,15,3,0.0,0.0,0.0
1,2025,6,15.01,0,5,-673.0,-1475.0,-11.0,3,10,7,0.0,0.0,0.0
17,2025,5,15.01,0,5,798.0,25.0,-24.0,8,11,4,0.0,0.0,0.0
3,2025,3,15.01,1,0,1650.0,1538.0,-8.0,10,9,0,0.0,0.0,0.0
13,2025,5,15.01,0,3,635.0,-214.0,9.0,0,16,0,0.0,0.0,0.0
2,2025,0,15.01,0,2,259.0,665.0,15.0,4,4,2,0.0,0.0,0.0
7,2025,5,15.01,0,3,256.0,-351.0,-8.0,0,22,1,0.0,0.0,0.0
2,2025,0,15.01,1,3,167.0,219.0,2.0,0,5,4,0.0,0.0,0.0
17,2025,5,15.01,0,0,-2985.0,-1848.0,19.0,5,2,7,0.0,0.0,0.0
12,2025,4,15.02,0,2,2486.0,3147.0,54.0,3,5,0,0.0,0.0,0.0
13,2025,5,15.01,0,3,0.0,0.0,0.0,0,2,1,0.0,0.0,0.0
7,2025,5,15.01,1,1,-1301.0,-987.0,-19.0,1,7,3,0.0,0.0,0.0
13,2025,5,15.01,1,3,-635.0,214.0,-9.0,0,1,4,0.0,0.0,0.0
3,2025,3,15.01,1,3,-1234.0,-2162.0,-10.0,1,4,8,0.0,0.0,0.0
3,2025,3,15.01,1,5,-2624.0,-2599.0,-26.0,1,2,6,0.0,0.0,0.0
17,2025,5,15.02,1,0,4163.0,1752.0,20.0,12,11,1,0.0,0.0,0.0
9,2025,2,15.02,1,3,0.0,0.0,0.0,2,13,0,0.0,0.0,0.0
1,2025,6,15.01,0,3,1466.0,2589.0,3.0,0,19,0,0.0,0.0,0.0
1,2025,6,15.02,1,0,1064.0,32.0,-6.0,3,6,2,0.0,0.0,0.0
2,2025,0,15.01,1,1,-3469.0,-1303.0,-20.0,1,4,4,0.0,0.0,0.0
2,2025,0,15.01,1,3,-593.0,-687.0,-7.0,2,3,4,0.0,0.0,0.0
3,2025,3,15.01,0,2,-1738.0,-3299.0,-47.0,5,2,2,0.0,0.0,0.0
5,2025,5,15.02,1,3,-131.0,91.0,-15.0,1,11,7,0.0,0.0,0.0
8,2025,5,15.01,0,1,0.0,0.0,0.0,7,9,0,0.0,0.0,0.0
2,2025,0,15.01,0,0,-642.0,1686.0,1.0,2,2,1,0.0,0.0,0.0
14,2025,5,15.01,1,0,2.0,399.0,49.0,5,5,1,0.0,0.0,0.0
4,2025,4,15.02,0,5,181.0,557.0,-17.0,0,11,3,0.0,0.0,0.0
2,2025,0,15.01,0,4,3858.0,1930.0,28.0,27,61,17,0.0,0.0,0.0
5,2025,5,15.02,0,1,-167.0,-1160.0,-35.0,0,6,5,0.0,0.0,0.0
2,2025,0,15.01,1,1,372.0,-110.0,7.0,1,5,0,0.0,0.0,0.0
0,2025,5,15.01,0,2,2124.0,455.0,29.0,6,13,2,0.0,0.0,0.0
11,2025,4,15.02,0,3,-1174.0,-1142.0,-12.0,0,4,5,0.0,0.0,0.0
5,2025,5,15.01,1,0,1204.0,118.0,23.0,3,2,1,0.0,0.0,0.0
13,2025,5,15.01,0,0,3031.0,1076.0,12.0,9,9,1,0.0,0.0,0.0
2,2025,0,15.01,0,2,-247.0,150.0,6.0,1,2,2,0.0,0.0,0.0
16,2025,5,15.02,0,4,4996.0,5802.0,18.0,25,56,13,0.0,0.0,0.0
3,2025,3,15.01,1,2,-121.0,-784.0,8.0,9,13,5,0.0,0.0,0.0
13,2025,5,15.01,1,4,-1915.0,-1691.0,1.0,17,42,13,0.0,0.0,0.0
9,2025,2,15.02,1,1,-1424.0,-847.0,-14.0,2,9,3,0.0,0.0,0.0
13,2025,5,15.01,1,2,-143.0,735.0,-1.0,2,10,1,0.0,0.0,0.0
11,2025,4,15.02,1,0,2745.0,867.0,-9.0,9,4,3,0.0,0.0,0.0
10,2025,4,15.01,1,4,0.0,0.0,0.0,14,29,6,0.0,0.0,0.0
13,2025,5,15.01,1,2,3259.0,2117.0,22.0,4,19,0,0.0,0.0,0.0
2,2025,0,15.01,0,0,2608.0,2604.0,13.0,9,7,2,0.0,0.0,0.0
11,2025,4,15.02,0,0,-1208.0,-1660.0,-28.0,2,4,4,0.0,0.0,0.0
5,2025,5,15.01,0,3,917.0,1246.0,17.0,2,15,1,0.0,0.0,0.0
2,2025,0,15.01,1,2,-1193.0,226.0,10.0,0,0,2,0.0,0.0,0.0
1,2025,6,15.01,1,0,1806.0,1509.0,27.0,9,12,5,0.0,0.0,0.0
3,2025,3,15.01,1,4,-10484.0,-10911.0,-109.0,10,20,28,0.0,0.0,0.0
3,2025,3,15.01,1,5,-968.0,-2187.0,-39.0,8,5,2,0.0,0.0,0.0
9,2025,2,15.02,0,4,-3599.0,-2398.0,-9.0,28,67,28,0.0,0.0,0.0
17,2025,5,15.01,1,4,-1962.0,-1779.0,-29.0,5,12,15,0.0,0.0,0.0
16,2025,5,15.02,0,3,819.0,905.0,4.0,0,21,3,0.0,0.0,0.0
10,2025,4,15.01,1,1,0.0,0.0,0.0,2,5,6,0.0,0.0,0.0
12,2025,4,15.02,0,5,172.0,-294.0,35.0,2,4,3,0.0,0.0,0.0
15,2025,5,15.02,1,4,-5807.0,-8205.0,-46.0,14,32,25,0.0,0.0,0.0
3,2025,3,15.01,0,0,-3700.0,-3476.0,12.0,7,2,5,0.0,0.0,0.0
5,2025,5,15.02,0,2,382.0,-442.0,-22.0,2,5,1,0.0,0.0,0.0
3,2025,3,15.01,1,2,-328.0,85.0,-9.0,5,5,2,0.0,0.0,0.0
6,2025,1,15.01,1,3,-758.0,-1104.0,-10.0,0,3,7,0.0,0.0,0.0
6,2025,1,15.01,1,2,2959.0,1878.0,48.0,8,4,5,0.0,0.0,0.0
0,2025,5,15.02,0,0,2280.0,2841.0,-18.0,17,16,1,0.0,0.0,0.0
3,2025,3,15.01,1,4,-2681.0,-3531.0,17.0,18,42,28,0.0,0.0,0.0
2,2025,0,15.01,1,5,-336.0,-839.0,-18.0,3,4,1,0.0,0.0,0.0
2,2025,0,15.01,0,4,2508.0,4959.0,49.0,18,38,7,0.0,0.0,0.0
15,2025,5,15.02,0,3,85.0,293.0,4.0,0,11,1,0.0,0.0,0.0
11,2025,4,15.02,0,1,-363.0,578.0,-16.0,0,7,4,0.0,0.0,0.0
17,2025,5,15.01,1,0,-2406.0,246.0,-4.0,2,5,4,0.0,0.0,0.0
0,2025,5,15.01,1,0,-1843.0,343.0,20.0,4,5,5,0.0,0.0,0.0
10,2025,4,15.02,0,2,0.0,0.0,0.0,1,1,2,0.0,0.0,0.0
10,2025,4,15.01,1,4,0.0,0.0,0.0,18,50,8,0.0,0.0,0.0
9,2025,2,15.02,0,1,1002.0,37.0,29.0,5,9,3,0.0,0.0,0.0
2,2025,0,15.01,0,0,2456.0,1345.0,47.0,5,6,2,0.0,0.0,0.0
8,2025,5,15.01,0,2,-2150.0,-2604.0,-47.0,0,4,5,0.0,0.0,0.0
14,2025,5,15.01,0,3,-1053.0,784.0,-1.0,0,10,3,0.0,0.0,0.0
10,2025,4,15.01,1,1,0.0,0.0,0.0,6,12,2,0.0,0.0,0.0
13,2025,5,15.02,1,4,0.0,0.0,0.0,29,60,10,0.0,0.0,0.0
9,2025,2,15.02,0,2,-360.0,-2419.0,-68.0,6,15,8,0.0,0.0,0.0
1,2025,6,15.02,1,2,655.0,-1024.0,-2.0,5,5,6,0.0,0.0,0.0
11,2025,4,15.02,1,4,6120.0,6419.0,2.0,19,39,6,0.0,0.0,0.0
9,2025,2,15.02,0,5,830.0,-37.0,-7.0,1,3,5,0.0,0.0,0.0
13,2025,5,15.01,1,2,-1914.0,348.0,-9.0,3,11,2,0.0,0.0,0.0
14,2025,5,15.01,1,5,-2415.0,-2845.0,-48.0,3,4,6,0.0,0.0,0.0
10,2025,4,15.01,1,0,0.0,0.0,0.0,11,5,0,0.0,0.0,0.0
0,2025,5,15.02,0,1,187.0,-196.0,-27.0,8,7,6,0.0,0.0,0.0
2,2025,0,15.01,0,1,1099.0,827.0,16.0,2,9,6,0.0,0.0,0.0
3,2025,3,15.01,1,0,-438.0,543.0,25.0,4,9,3,0.0,0.0,0.0
2,2025,0,15.01,0,3,801.0,-123.0,0.0,1,7,1,0.0,0.0,0.0
0,2025,5,15.01,1,4,-10983.0,-8721.0,-105.0,6,10,25,0.0,0.0,0.0
2,2025,0,15.01,0,4,6044.0,7057.0,59.0,23,56,7,0.0,0.0,0.0
13,2025,5,15.01,1,1,3660.0,701.0,20.0,11,10,1,0.0,0.0,0.0
7,2025,5,15.01,1,0,168.0,-293.0,12.0,4,5,3,0.0,0.0,0.0
2,2025,0,15.01,1,0,24.0,-626.0,-19.0,5,12,1,0.0,0.0,0.0
1,2025,6,15.02,1,5,-1506.0,-1128.0,15.0,0,1,6,0.0,0.0,0.0
9,2025,2,15.02,0,0,-977.0,280.0,3.0,6,5,5,0.0,0.0,0.0
2,2025,0,15.01,0,2,1408.0,12.0,-32.0,9,7,2,0.0,0.0,0.0
7,2025,5,15.01,1,4,-7172.0,-4737.0,-85.0,12,28,16,0.0,0.0,0.0
13,2025,5,15.02,0,5,3310.0,1941.0,1.0,6,9,0,0.0,0.0,0.0
17,2025,5,15.02,0,1,-267.0,-69.0,-10.0,4,11,1,0.0,0.0,0.0
16,2025,5,15.02,1,2,-197.0,344.0,-31.0,12,14,2,0.0,0.0,0.0
14,2025,5,15.01,1,4,4516.0,7328.0,48.0,28,69,10,0.0,0.0,0.0
5,2025,5,15.02,0,1,121.0,-1140.0,-32.0,4,6,1,0.0,0.0,0.0
4,2025,4,15.02,1,0,1618.0,1302.0,16.0,10,11,3,0.0,0.0,0.0
9,2025,2,15.02,0,2,0.0,0.0,0.0,1,1,3,0.0,0.0,0.0
3,2025,3,15.01,1,2,0.0,0.0,0.0,4,9,2,0.0,0.0,0.0
14,2025,5,15.01,0,5,-1303.0,-148.0,-6.0,0,1,3,0.0,0.0,0.0
7,2025,5,15.01,0,3,-662.0,-734.0,18.0,0,2,3,0.0,0.0,0.0
3,2025,3,15.01,0,0,355.0,1517.0,12.0,12,6,2,0.0,0.0,0.0
4,2025,4,15.01,0,3,-1104.0,-876.0,1.0,0,6,3,0.0,0.0,0.0
10,2025,4,15.01,1,0,0.0,0.0,0.0,7,8,1,0.0,0.0,0.0
3,2025,3,15.01,1,2,2282.0,1512.0,54.0,5,7,1,0.0,0.0,0.0
7,2025,5,15.01,0,2,-1443.0,-437.0,-5.0,4,15,3,0.0,0.0,0.0
16,2025,5,15.02,0,1,4199.0,2312.0,56.0,8,10,4,0.0,0.0,0.0
3,2025,3,15.01,1,4,-4261.0,-2369.0,-3.0,17,42,14,0.0,0.0,0.0
2,2025,0,15.01,1,0,-830.0,-323.0,29.0,2,1,2,0.0,0.0,0.0
4,2025,4,15.01,1,3,1237.0,-137.0,-14.0,3,7,3,0.0,0.0,0.0
13,2025,5,15.01,0,4,-2156.0,-2064.0,-16.0,6,12,20,0.0,0.0,0.0
10,2025,4,15.02,0,1,0.0,0.0,0.0,2,11,2,0.0,0.0,0.0
9,2025,2,15.02,0,3,1629.0,-244.0,0.0,0,12,1,0.0,0.0,0.0
9,2025,2,15.02,1,1,0.0,0.0,0.0,2,11,0,0.0,0.0,0.0
14,2025,5,15.01,0,1,-914.0,-545.0,-5.0,1,4,6,0.0,0.0,0.0
15,2025,5,15.01,0,2,1628.0,237.0,35.0,3,11,2,0.0,0.0,0.0
13,2025,5,15.01,0,2,-1552.0,-2360.0,-43.0,5,13,7,0.0,0.0,0.0
2,2025,0,15.01,0,2,582.0,34.0,15.0,3,12,2,0.0,0.0,0.0
3,2025,3,15.01,1,4,-2630.0,-3857.0,-28.0,7,17,12,0.0,0.0,0.0
17,2025,5,15.01,0,1,-119.0,194.0,-10.0,3,3,4,0.0,0.0,0.0
5,2025,5,15.02,1,2,-50.0,-1053.0,4.0,4,3,0,0.0,0.0,0.0
7,2025,5,15.01,1,2,0.0,0.0,0.0,2,2,5,0.0,0.0,0.0
14,2025,5,15.01,0,3,650.0,569.0,-1.0,0,20,1,0.0,0.0,0.0
2,2025,0,15.01,1,4,6820.0,3670.0,73.0,16,33,8,0.0,0.0,0.0
16,2025,5,15.02,0,3,671.0,865.0,9.0,1,18,3,0.0,0.0,0.0
9,2025,2,15.02,0,0,722.0,47.0,9.0,3,8,4,0.0,0.0,0.0
1,2025,6,15.01,0,4,3051.0,4607.0,11.0,25,54,16,0.0,0.0,0.0
2,2025,0,15.01,1,0,808.0,543.0,14.0,6,4,3,0.0,0.0,0.0
15,2025,5,15.01,1,2,-1672.0,-1379.0,-43.0,3,4,4,0.0,0.0,0.0
10,2025,4,15.01,1,5,0.0,0.0,0.0,2,7,5,0.0,0.0,0.0
2,2025,0,15.01,1,3,59.0,-2181.0,-1.0,1,5,7,0.0,0.0,0.0
14,2025,5,15.01,0,4,11814.0,8567.0,49.0,25,58,4,0.0,0.0,0.0
9,2025,2,15.02,1,3,160.0,-441.0,4.0,4,14,3,0.0,0.0,0.0
10,2025,4,15.02,1,2,0.0,0.0,0.0,4,4,5,0.0,0.0,0.0
10,2025,4,15.01,0,3,0.0,0.0,0.0,1,9,5,0.0,0.0,0.0
2,2025,0,15.01,0,1,522.0,-520.0,3.0,5,5,1,0.0,0.0,0.0
2,2025,0,15.01,1,5,724.0,456.0,28.0,7,8,5,0.0,0.0,0.0
3,2025,3,15.01,1,5,1174.0,-76.0,-23.0,3,10,1,0.0,0.0,0.0
3,2025,3,15.01,0,4,2009.0,1941.0,18.0,17,26,12,11.0,12.0,10.0
14,2025,5,15.01,1,3,-130.0,1420.0,2.0,1,7,6,0.0,0.0,0.0
3,2025,3,15.01,1,1,-134.0,-20.0,12.0,5,16,5,0.0,0.0,0.0
1,2025,6,15.01,1,3,-1466.0,-2589.0,-3.0,0,2,6,0.0,0.0,0.0
17,2025,5,15.02,1,2,1511.0,2240.0,4.0,6,15,1,0.0,0.0,0.0
16,2025,5,15.02,1,5,2167.0,2085.0,36.0,4,6,1,0.0,0.0,0.0
7,2025,5,15.01,1,4,6619.0,5933.0,101.0,21,41,27,0.0,0.0,0.0
1,2025,6,15.01,1,3,776.0,1691.0,6.0,4,13,9,0.0,0.0,0.0
3,2025,3,15.01,1,4,-4740.0,2368.0,44.0,9,16,22,0.0,0.0,0.0
13,2025,5,15.01,1,5,-778.0,113.0,3.0,1,12,2,0.0,0.0,0.0
3,2025,3,15.01,0,3,-352.0,-862.0,5.0,0,18,5,0.0,0.0,0.0
10,2025,4,15.01,0,1,0.0,0.0,0.0,2,9,1,0.0,0.0,0.0
7,2025,5,15.01,1,2,-492.0,53.0,-4.0,5,6,3,0.0,0.0,0.0
6,2025,1,15.01,0,4,1804.0,1301.0,-20.0,24,60,7,0.0,0.0,0.0
14,2025,5,15.01,0,0,2030.0,1435.0,12.0,12,12,1,0.0,0.0,0.0
15,2025,5,15.02,1,0,315.0,435.0,20.0,3,0,6,0.0,0.0,0.0
13,2025,5,15.01,1,4,-5777.0,-4700.0,1.0,6,12,15,0.0,0.0,0.0
3,2025,3,15.01,1,0,-2972.0,-1420.0,-19.0,0,2,3,0.0,0.0,0.0
8,2025,5,15.01,1,0,2030.0,-417.0,-22.0,6,3,1,0.0,0.0,0.0
10,2025,4,15.01,0,4,0.0,0.0,0.0,20,42,14,0.0,0.0,0.0
4,2025,4,15.01,1,4,-1275.0,4296.0,60.0,10,28,21,0.0,0.0,0.0
3,2025,3,15.01,0,0,-2232.0,-1102.0,-9.0,0,3,6,0.0,0.0,0.0
17,2025,5,15.02,0,2,1402.0,41.0,13.0,5,14,3,0.0,0.0,0.0
14,2025,5,15.01,1,1,4604.0,3662.0,37.0,10,12,1,0.0,0.0,0.0
9,2025,2,15.02,0,3,-132.0,61.0,-19.0,1,23,5,0.0,0.0,0.0
10,2025,4,15.01,0,1,0.0,0.0,0.0,4,16,2,0.0,0.0,0.0
1,2025,6,15.02,0,5,2473.0,798.0,22.0,5,15,3,0.0,0.0,0.0
16,2025,5,15.02,1,2,-368.0,-261.0,-11.0,1,4,2,0.0,0.0,0.0
2,2025,0,15.01,0,3,1066.0,537.0,23.0,6,7,8,0.0,0.0,0.0
2,2025,0,15.01,1,3,-95.0,-338.0,-1.0,0,7,4,0.0,0.0,0.0
15,2025,5,15.02,1,5,-400.0,575.0,8.0,1,1,4,0.0,0.0,0.0
10,2025,4,15.01,0,1,0.0,0.0,0.0,6,4,2,0.0,0.0,0.0
3,2025,3,15.01,0,3,-155.0,33.0,-11.0,0,11,4,0.0,0.0,0.0
13,2025,5,15.01,1,3,-504.0,-163.0,-1.0,0,6,5,0.0,0.0,0.0
4,2025,4,15.01,1,2,3604.0,2347.0,38.0,11,15,3,0.0,0.0,0.0
7,2025,5,15.01,0,3,1424.0,632.0,9.0,1,17,6,0.0,0.0,0.0
4,2025,4,15.01,0,5,-454.0,-245.0,-9.0,1,0,4,0.0,0.0,0.0
5,2025,5,15.02,0,4,1351.0,3848.0,12.0,16,46,13,0.0,0.0,0.0
13,2025,5,15.02,0,2,4658.0,3542.0,64.0,5,10,0,0.0,0.0,0.0
10,2025,4,15.01,1,4,0.0,0.0,0.0,29,76,22,0.0,0.0,0.0
3,2025,3,15.01,1,2,-805.0,-1187.0,9.0,5,6,7,0.0,0.0,0.0
17,2025,5,15.02,1,1,267.0,69.0,10.0,8,4,6,0.0,0.0,0.0
14,2025,5,15.01,1,4,3347.0,4770.0,40.0,16,36,1,0.0,0.0,0.0
15,2025,5,15.02,1,3,-1050.0,984.0,6.0,0,7,7,0.0,0.0,0.0
3,2025,3,15.01,1,3,596.0,744.0,-5.0,0,5,0,0.0,1.0,1.0
17,2025,5,15.01,1,1,-126.0,-1355.0,-19.0,1,7,2,0.0,0.0,0.0
3,2025,3,15.01,0,1,454.0,-1038.0,-10.0,2,5,3,0.0,0.0,0.0
13,2025,5,15.01,0,4,-1651.0,-2531.0,23.0,8,11,18,0.0,0.0,0.0
6,2025,1,15.01,0,3,-402.0,-42.0,-13.0,2,18,7,0.0,0.0,0.0
10,2025,4,15.01,0,1,0.0,0.0,0.0,3,2,5,0.0,0.0,0.0
10,2025,4,15.01,0,1,0.0,0.0,0.0,1,2,3,0.0,0.0,0.0
14,2025,5,15.01,0,2,896.0,631.0,-4.0,9,7,2,0.0,0.0,0.0
5,2025,5,15.02,1,5,2710.0,2142.0,23.0,6,6,1,0.0,0.0,0.0
14,2025,5,15.01,1,1,778.0,1084.0,32.0,4,7,1,0.0,0.0,0.0
15,2025,5,15.02,0,4,4046.0,2438.0,39.0,20,41,7,0.0,0.0,0.0
1,2025,6,15.01,1,4,-897.0,4644.0,-30.0,26,50,37,0.0,0.0,0.0
16,2025,5,15.02,1,3,533.0,146.0,2.0,0,10,1,0.0,0.0,0.0
0,2025,5,15.02,1,2,-206.0,-415.0,-3.0,1,6,3,0.0,0.0,0.0
16,2025,5,15.02,0,4,2848.0,1762.0,56.0,13,35,7,0.0,0.0,0.0
4,2025,4,15.01,1,1,-1902.0,-2062.0,-3.0,0,3,4,0.0,0.0,0.0
7,2025,5,15.01,0,0,-21.0,1038.0,-4.0,6,10,1,0.0,0.0,0.0
5,2025,5,15.02,0,0,0.0,0.0,0.0,6,3,1,0.0,0.0,0.0
13,2025,5,15.02,0,2,0.0,0.0,0.0,4,2,3,0.0,0.0,0.0
7,2025,5,15.01,0,3,0.0,0.0,0.0,1,15,1,0.0,0.0,0.0
